,Date,Open,High,Low,Close,EMA6,EMA12,EMA24
54,2000-01-31,0.7825520038604736,0.8554689884185791,0.7291669845581055,0.8450520038604736,0.8563577571452106,0.8179135032565966,0.7229590551243694
55,2000-02-07,0.8489580154418945,1.078125,0.7916669845581055,1.0416669845581055,0.909303250691752,0.8523371157645211,0.7484556894790683
56,2000-02-14,1.0442709922790527,1.421875,1.0338540077209473,1.4036459922790527,1.0505440340024093,0.9371538659975259,0.8008709137030671
57,2000-02-21,1.359375,1.3893229961395264,1.21875,1.2747399806976318,1.114600018772473,0.9890901913360037,0.8387804390626322
58,2000-02-28,1.2682290077209473,1.3489580154418945,1.1979169845581055,1.2265629768371582,1.1465894353623831,1.025624466028489,0.8698030420845944
59,2000-03-06,1.234375,3.0208330154418945,1.2083330154418945,2.4583330154418945,1.5213733153851006,1.2460411659382438,0.9968854399531784
60,2000-03-13,2.2291669845581055,3.125,1.916340947151184,2.0807290077209473,1.6811892274810567,1.3744546800586597,1.0835929253746
61,2000-03-20,2.162760019302368,2.2317709922790527,1.8125,1.941406011581421,1.7555368800811608,1.4616779618313922,1.1522179722711456
62,2000-03-27,1.9375,2.0,1.46875,1.760090947151184,1.7568380421011676,1.5075876518805909,1.2008478102615487
63,2000-04-03,1.7441409826278687,2.1875,1.1875,2.136718988418579,1.8653754553347137,1.6043770882710506,1.2757175045141111
64,2000-04-10,2.1731770038604736,2.2994790077209473,1.3645830154418945,1.4332679510116577,1.741916168385269,1.5780526056157593,1.2883215402339148
65,2000-04-17,1.3125,1.8697919845581055,1.3125,1.6796879768371582,1.7241366850858089,1.5936888165728975,1.3196308551621743
66,2000-04-24,1.5833330154418945,2.0,1.5130209922790527,1.8567709922790527,1.7620322014267358,1.6341629974507677,1.3626020661315246
67,2000-05-01,1.9270830154418945,2.0286459922790527,1.6666669845581055,1.9192709922790527,1.8069575702416836,1.6780257658858884,1.4071355802233267
68,2000-05-08,1.8697919845581055,1.9375,1.6276040077209473,1.6614580154418945,1.7653862688703152,1.675476881202197,1.4274813750408122
69,2000-05-15,1.6536459922790527,2.3880209922790527,1.5729169845581055,2.1276040077209473,1.8688770513990673,1.7450349006666201,1.483491185655223
70,2000-05-22,2.1041669845581055,2.457031011581421,1.917968988418579,2.198568105697632,1.9630744954843715,1.8148092399021605,1.5406973392586158
71,2000-05-29,2.257812976837158,2.7708330154418945,2.2473959922790527,2.740885019302368,2.1853060737180847,1.9572824367329618,1.636712353662116
72,2000-06-05,2.7369790077209473,2.9375,2.4583330154418945,2.634114980697632,2.3135371899979553,2.061410520419834,1.7165045638249572
73,2000-06-12,2.6458330154418945,3.125,2.4791669845581055,3.1197919845581055,2.5438957027294267,2.224238437979568,1.828767557483609
74,2000-06-19,3.1119790077209473,3.6666669845581055,3.0338540077209473,3.084635019302368,2.6983926503216957,2.35660714279846,1.92923695442911
75,2000-06-26,3.1458330154418945,3.484375,2.3958330154418945,2.648437976837158,2.6841198864689706,2.401504194189029,1.9867730362217537
76,2000-07-03,2.6666669845581055,2.75,2.1979169845581055,2.4244790077209473,2.60993677825525,2.405038780886247,2.0217895139416893
77,2000-07-10,2.382812976837158,3.2213540077209473,2.359375,3.0755209922790527,2.742960839404908,2.5081898903312942,2.106088032208678
78,2000-07-17,3.1223959922790527,3.125,2.7317709922790527,2.9036459922790527,2.788870883083235,2.5690292906309495,2.169892669014308
79,2000-07-24,2.90625,2.9270830154418945,2.0833330154418945,2.25,2.634907773630882,2.519947861303111,2.176301255493163
80,2000-07-31,2.375,2.7083330154418945,2.25,2.65625,2.6410055525934872,2.5409174211026326,2.21469715505371
81,2000-08-07,2.6744790077209473,2.9583330154418945,2.5572919845581055,2.6848959922790527,2.6535456782179345,2.5630679705143895,2.2523130620317375
82,2000-08-14,2.71875,3.2447919845581055,2.625,3.2083330154418945,2.8120563459962087,2.662339515887852,2.3287946583045502
83,2000-08-21,3.3255209922790527,3.382812976837158,2.84375,3.125,2.9014688185687203,2.733518051905105,2.392491085640186
84,2000-08-28,3.140625,3.4375,3.1041669845581055,3.3125,3.018906298977657,2.822592197765858,2.4660917987889714
85,2000-09-04,3.390625,3.3932290077209473,3.0052080154418945,3.0625,3.031361642126898,2.8595010904172646,2.513804454885854
86,2000-09-11,3.023437976837158,3.09375,2.8229169845581055,2.9537758827209473,3.0091942822966264,2.874004904617831,2.5490021691126614
87,2000-09-18,2.960937976837158,2.9791669845581055,2.6041669845581055,2.9427080154418945,2.9901982060524173,2.884574613975379,2.580498636819
88,2000-09-25,3.0338540077209473,3.5572919845581055,3.0104169845581055,3.4114580154418945,3.110558151592268,2.9656335988163813,2.6469753871088315
89,2000-10-02,3.4583330154418945,3.59375,2.8098959922790527,2.851562976837158,3.036559530233665,2.9480842723580394,2.6633423942870977
90,2000-10-09,2.7786459922790527,2.9583330154418945,2.4270830154418945,2.7135419845581055,2.944268802897791,2.912000843465742,2.667358361508778
91,2000-10-16,2.7135419845581055,2.96875,2.1901040077209473,2.9010419845581055,2.9319182833721666,2.9103148651722597,2.6860530513527245
92,2000-10-23,2.9244790077209473,2.9427080154418945,2.34375,2.5520830154418945,2.8233939211063745,2.8552022729060496,2.675335448479858
93,2000-10-30,2.5104169845581055,3.0208330154418945,2.3697919845581055,2.96875,2.864924229361696,2.8726711539974263,2.6988086126014696
94,2000-11-06,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676
95,2000-11-13,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622
96,2000-11-20,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964
97,2000-11-27,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095
98,2000-12-04,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456
99,2000-12-11,2.0052080154418945,2.1145830154418945,1.5520830154418945,1.5598959922790527,2.0955440755430432,2.3634928838192186,2.469137799213624
100,2000-12-18,1.625,1.78125,1.1458330154418945,1.4609379768371582,1.9142280473413618,2.2246382827450555,2.388481813423507
101,2000-12-25,1.4791669845581055,1.5520830154418945,1.3072919845581055,1.3652340173721313,1.757372610207296,2.092422241918452,2.306621989739397
102,2001-01-01,1.375,1.859375,1.1770830154418945,1.5455729961395264,1.6968584347593618,2.0082915887216943,2.245738070251407
103,2001-01-08,1.5026040077209473,2.15625,1.5026040077209473,1.9583330154418945,1.771565457811514,2.000605654370956,2.222745665866646
104,2001-01-15,1.96875,2.375,1.7734379768371582,2.1692709922790527,1.885195610516525,2.0265541678952785,2.2184676919796384
105,2001-01-22,2.1041669845581055,2.3333330154418945,1.9231770038604736,2.117187976837158,1.9514791437509917,2.040497830809414,2.21036531476824
106,2001-01-29,2.0520830154418945,2.2604169845581055,1.9375,1.953125,1.9519493883935655,2.027055856838735,2.1897860895867804
107,2001-02-05,1.9505209922790527,2.0,1.765625,1.8463540077209473,1.9217792796299602,1.9992555723590753,2.1623115230375136
108,2001-02-12,1.8255209922790527,2.5416669845581055,1.7083330154418945,2.4791669845581055,2.0810329096094304,2.0730880973127723,2.187659959959161
109,2001-02-19,2.4166669845581055,2.5,2.125,2.2643229961395264,2.1334015057608866,2.1025088509784267,2.19379300285359
110,2001-02-26,2.1979169845581055,2.2604169845581055,1.6666669845581055,1.815755009651184,2.0426453640152573,2.05839287538962,2.1635499633973976
111,2001-03-05,1.7447919845581055,2.2682290077209473,1.734375,2.085937976837158,2.055014681964372,2.062630583304626,2.1573410044725785
112,2001-03-12,2.015625,2.6555991172790527,1.921875,2.484375,2.17768905854598,2.127514339719299,2.183503724114772
113,2001-03-19,2.4713540077209473,2.921875,2.3365890979766846,2.7916669845581055,2.353111323120873,2.2296916696945,2.232156784950239
114,2001-03-26,2.7916669845581055,2.9869790077209473,2.6875,2.705077886581421,2.453673198395315,2.3028280107540264,2.269990473080733
115,2001-04-02,2.6979169845581055,2.7630209922790527,2.242187976837158,2.6119790077209473,2.49890342963121,2.3503897025950913,2.2973495558519503
116,2001-04-09,2.6624999046325684,3.0520830154418945,2.4437499046325684,2.9270830154418945,2.6212404541485483,2.4391117507253686,2.3477282326191458
117,2001-04-16,2.875,3.7495830059051514,2.803333044052124,3.623332977294922,2.9075526036189405,2.6212996317360693,2.449776612193208
118,2001-04-23,3.5445830821990967,3.6787500381469727,3.0416669845581055,3.2916669845581055,3.017299569601559,2.724433070631767,2.5171278419823997
119,2001-04-30,3.3812499046325684,3.893749952316284,3.3095829486846924,3.742500066757202,3.2244997116460286,2.8810587623433723,2.615157619964384
120,2001-05-07,3.728332996368408,3.9700000286102295,3.189167022705078,3.2558329105377197,3.233452054186512,2.9387163236040412,2.6664116432102505
121,2001-05-14,3.2654170989990234,3.7291669845581055,3.1479170322418213,3.5958330631256104,3.336989485311969,3.0398112066073595,2.7407653568034793
122,2001-05-21,3.5879170894622803,4.1666669845581055,3.5158329010009766,3.8208329677581787,3.4752304802966,3.1599684006305626,2.8271707656798553
123,2001-05-28,3.7991669178009033,3.799999952316284,3.490000009536743,3.764583110809326,3.5579026604430934,3.2529860483503725,2.902163753290213
124,2001-06-04,3.767082929611206,4.150000095367432,3.6566669940948486,4.03125,3.6931447574593523,3.3727189639887767,2.992490653026996
125,2001-06-11,4.037083148956299,4.135000228881836,3.7825000286102295,3.9604170322418213,3.769508264540058,3.463134051412322,3.069924763364182
126,2001-06-18,3.9504170417785645,4.014583110809326,3.456249952316284,3.8041670322418213,3.7794107695977046,3.51560066384763,3.128664144874393
127,2001-06-25,3.8466670513153076,3.924999952316284,3.685832977294922,3.8645830154418945,3.8037456969817587,3.5692902564005937,3.1875376545197933
128,2001-07-02,3.711667060852051,3.7791669368743896,3.295833110809326,3.362499952316284,3.6776754842201944,3.5374763634645463,3.2015346383435124
129,2001-07-09,3.3187499046325684,3.46875,3.1716670989990234,3.373332977294922,3.590720482241545,3.5122235348230655,3.2152785054596253
130,2001-07-16,3.3354170322418213,3.375,3.0208330154418945,3.1204171180725098,3.4563480924789634,3.4519456245537494,3.2076895944686563
131,2001-07-23,3.125,3.411250114440918,2.802500009536743,3.375,3.4331057803421166,3.440107836160865,3.221074426911164
132,2001-07-30,3.379167079925537,3.689167022705078,3.1791670322418213,3.6329169273376465,3.4901946794836967,3.469770773264985,3.2540218269452827
133,2001-08-06,3.6070830821990967,3.7799999713897705,3.420833110809326,3.5266671180725098,3.5006153762233576,3.4785240570815272,3.275833450235461
134,2001-08-13,3.587083101272583,3.737499952316284,3.4608330726623535,3.490417003631592,3.497701555482853,3.4803537411661525,3.2930001345071513
135,2001-08-20,3.4683330059051514,3.6245830059051514,3.34375,3.553333044052124,3.513596266502645,3.491581326225533,3.3138267672707493
136,2001-08-27,3.473750114440918,3.7479169368743896,3.3645830154418945,3.529582977294922,3.518163898157581,3.497427734082362,3.331087264072683
137,2001-09-03,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987
138,2001-09-10,3.2233328819274902,3.2729170322418213,3.091249942779541,3.1566669940948486,3.360321749314719,3.4129019197027826,3.3112269311790388
139,2001-09-17,2.9600000381469727,3.0325000286102295,2.1675000190734863,2.247499942779541,3.0423726617332396,3.233609307868438,3.226128772107079
140,2001-09-24,2.425832986831665,2.615833044052124,2.125833034515381,2.2891669273376465,2.8271710233344987,3.08831048009447,3.151171824525524
141,2001-10-01,2.2874999046325684,2.816667079925537,1.8883329629898071,2.7416670322418213,2.8027413115937336,3.03498071888637,3.1184114411428276
142,2001-10-08,2.6333329677581787,3.375,2.6016669273376465,3.3691670894622803,2.964577248127604,3.0863940066672795,3.1384718930083837
143,2001-10-15,3.2708330154418945,3.7750000953674316,3.1791670322418213,3.696666955947876,3.173745736076253,3.1802821527104483,3.183127498043543
144,2001-10-22,3.6691670417785645,4.203332901000977,3.5875000953674316,3.81583309173584,3.3571992662647063,3.2780592202528163,3.2337439455389267
145,2001-10-29,3.829166889190674,3.978332996368408,3.362499952316284,3.930833101272583,3.521094647695528,3.378485971178934,3.289511077997619
146,2001-11-05,3.999166965484619,4.436666965484619,3.9166669845581055,4.433332920074463,3.7817341540895093,3.540770117162862,3.3810168253637665
147,2001-11-12,4.4166669845581055,4.665832996368408,4.266666889190674,4.374166965484619,3.951000671630969,3.6689850169046707,3.4604688365734346
148,2001-11-19,4.417500019073486,4.4583330154418945,3.983333110809326,4.162499904632568,4.01142902391714,3.744910384247424,3.5166313220181653
149,2001-11-26,4.232500076293945,4.614167213439941,4.220832824707031,4.553332805633545,4.166258675836112,3.8692830644606735,3.599567440707396
150,2001-12-03,4.457499980926514,5.245832920074463,4.404167175292969,4.995832920074463,4.403279888475641,4.042598426862795,3.711268679056761
151,2001-12-10,4.970832824707031,5.495832920074463,4.929166793823242,5.46999979019165,4.708057003251644,4.262198636605696,3.851967167947552
152,2001-12-17,5.428332805633545,5.745832920074463,5.139166831970215,5.381667137145996,4.900517041507173,4.434424559765742,3.9743431654834276
153,2001-12-24,5.379167079925537,5.8541669845581055,5.376667022705078,5.642499923706055,5.112512150706853,4.620282308064252,4.107795706141237
154,2001-12-31,5.68416690826416,6.054999828338623,5.4583330154418945,5.801667213439941,5.309413597202021,4.802033831968204,4.243305426725134
155,2002-01-07,5.824999809265137,5.8958330154418945,5.234167098999023,5.255833148956299,5.294104897703243,4.871849111504834,4.324307644503627
156,2002-01-14,5.244166851043701,5.448332786560059,4.980000019073486,5.316667079925537,5.300551235481041,4.940282645108019,4.403696399337379
157,2002-01-21,5.366666793823242,5.591667175292969,5.123332977294922,5.4558329582214355,5.344917441978297,5.019598077894699,4.4878673240481035
158,2002-01-28,5.5625,5.695833206176758,5.287499904632568,5.344167232513428,5.3447030964169056,5.069531793989888,4.556371316725329
159,2002-02-04,5.332499980926514,5.462500095367432,4.619166851043701,4.809999942779541,5.19193076680623,5.029603816880604,4.576661606809666
160,2002-02-11,4.802499771118164,5.3383331298828125,4.7291669845581055,4.779167175292969,5.073998312088156,4.991075102790198,4.59286205228833
161,2002-02-18,4.574999809265137,4.745832920074463,4.1041669845581055,4.159999847412109,4.812855893609285,4.863217371193569,4.558233075898233
162,2002-02-25,4.179166793823242,4.707499980926514,4.178332805633545,4.6616668701171875,4.7696590297544,4.832209601797203,4.566507779435749
163,2002-03-04,4.675833225250244,5.040832996368408,4.585000038146973,4.857500076293945,4.794756471622842,4.836100444027471,4.589787163184405
164,2002-03-11,4.804166793823242,4.857500076293945,4.168333053588867,4.397500038146973,4.681254633486879,4.7686234585073946,4.574404193181411
165,2002-03-18,4.477499961853027,4.574166774749756,3.8383328914642334,4.047500133514404,4.500181919209029,4.657681408508473,4.53225186840805
166,2002-03-25,4.0283331871032715,4.033332824707031,3.4891669750213623,3.696666955947876,4.270606215420129,4.509833031191458,4.465405075411236
167,2002-04-01,3.4916670322418213,3.7241671085357666,3.380000114440918,3.5083329677581787,4.052813858945286,4.3557560983555685,4.3888393067989915
168,2002-04-08,3.3458330631256104,3.691667079925537,2.9608330726623535,3.0566670894622803,3.7682004962358557,4.155896250833524,4.282265529412054
169,2002-04-15,3.115833044052124,3.4066669940948486,3.072499990463257,3.076667070388794,3.5706195174224096,3.9898609923035657,4.185817652690194
170,2002-04-22,3.0425000190734863,3.1541669368743896,2.5308330059051514,2.5308330059051514,3.2735376569889074,3.765395148242271,4.05341888094739
171,2002-04-29,2.8299999237060547,3.0625,2.7149999141693115,2.7291669845581055,3.1180031791515352,3.6059754307523995,3.9474787292362477
172,2002-05-06,2.6583330631256104,3.052500009536743,2.55916690826416,2.6566669940948486,2.9861928405639104,3.45992797895893,3.8442137904249356
173,2002-05-13,2.68416690826416,3.2733330726623535,2.6616671085357666,3.264167070388794,3.0656140490853057,3.429810916101986,3.797810052822044
174,2002-05-20,3.2366669178009033,3.387500047683716,2.8516669273376465,2.9191670417785645,3.0237720469976654,3.351250320052229,3.727518611938566
175,2002-05-27,2.944999933242798,2.946666955947876,2.7158329486846924,2.788332939147949,2.956503730469175,3.264647646066955,3.6523837581153167
176,2002-06-03,2.7208330631256104,2.7708330154418945,2.495832920074463,2.691667079925537,2.8808361160281355,3.1764967897375063,3.5755264238601345
177,2002-06-10,2.7274999618530273,2.803333044052124,2.1449999809265137,2.3483328819274902,2.7286923348565226,3.0490869577667343,3.477350940505523
178,2002-06-17,2.4008328914642334,2.4316670894622803,1.8483330011367798,1.8883329629898071,2.4885896571803183,2.8705094201087453,3.350229502304266
179,2002-06-24,1.840000033378601,1.9824999570846558,1.3691669702529907,1.4316669702529907,2.1866117466296533,2.64914904320786,3.1967444997401637
180,2002-07-01,1.4249999523162842,1.5833330154418945,1.3016669750213623,1.5824999809265137,2.0140083850001846,2.485049187472268,3.0676049382350716
181,2002-07-08,1.5641670227050781,1.7566670179367065,1.4858330488204956,1.6591670513153076,1.9126251468045055,2.357990397294274,2.9549299072814903
182,2002-07-15,1.6633330583572388,1.9458329677581787,1.5,1.5108330249786377,1.7978273977114003,2.227658493861099,2.839402156697262
183,2002-07-22,1.5041669607162476,1.5466669797897339,1.1916669607162476,1.2258330583572388,1.6344004436102113,2.073531503783582,2.71031662883006
184,2002-07-29,1.2766669988632202,1.4149999618530273,0.7583330273628235,0.7791669964790344,1.3900480301441607,1.8743985026598053,2.555824658241978
185,2002-08-05,0.7674999833106995,0.7983329892158508,0.7074999809265137,0.7666670083999634,1.2119391667886759,1.7039782727736759,2.412692046254617
186,2002-08-12,0.7583330273628235,0.9208329916000366,0.738332986831665,0.8908330202102661,1.1201945534805589,1.5788790031485358,2.2909433241710686
187,2002-08-19,0.9291669726371765,1.1208330392837524,0.9275000095367432,0.9574999809265137,1.0737103898936888,1.4832822304989939,2.184267856711504
188,2002-08-26,0.975832998752594,0.9866669774055481,0.824999988079071,0.8416669964790344,1.0074122774895018,1.3845721944959233,2.0768597878929067
189,2002-09-02,0.8016669750213623,0.8133329749107361,0.75,0.7716670036315918,0.9400564849586703,1.290279088209103,1.9724443651520016
190,2002-09-09,0.7658330202102661,0.9916669726371765,0.7425000071525574,0.8808330297470093,0.9231354977553387,1.2272873869072425,1.8851154583196021
191,2002-09-16,0.8675000071525574,0.8824999928474426,0.7508329749107361,0.7674999833106995,0.8786682079140131,1.1565508632770052,1.7957062203188898
192,2002-09-23,0.7549999952316284,0.8041669726371765,0.7124999761581421,0.713333010673523,0.831429580131016,1.088363501338008,1.7091163635472604
193,2002-09-30,0.7108330130577087,0.7958329916000366,0.6666669845581055,0.6783329844474792,0.7876876956500055,1.0252818833548496,1.6266536932192779
194,2002-10-07,0.6691669821739197,0.7458329796791077,0.6000000238418579,0.7341669797897339,0.7723960625470707,0.9804949751140626,1.5552547561449144
195,2002-10-14,0.7124999761581421,0.8199999928474426,0.6974999904632568,0.7833330035209656,0.7755209028253264,0.95016236409974,1.4935010159349984
196,2002-10-21,0.7724999785423279,0.9466670155525208,0.7549999952316284,0.925000011920929,0.8182292197097842,0.9462912329953075,1.448020935613873
197,2002-10-28,0.9674999713897705,1.1891670227050781,0.8424999713897705,1.1749999523162842,0.9201637147402127,0.9814771898139193,1.4261792569500658
198,2002-11-04,1.2458330392837524,1.3758330345153809,0.9175000190734863,0.9466670155525208,0.9277360864008721,0.9761217783890888,1.3878182776382622
199,2002-11-11,0.9016669988632202,1.1591670513153076,0.8516669869422913,1.122499942779541,0.9833829025090632,0.9986414959876199,1.3665928108495644
200,2002-11-18,1.212499976158142,1.4066669940948486,1.1449999809265137,1.309999942779541,1.076702056872057,1.0465427954940694,1.3620653814039625
201,2002-11-25,1.3708330392837524,1.4816670417785645,1.3166669607162476,1.4275000095367432,1.1769300433476815,1.1051515976544808,1.3673001516545848
202,2002-12-02,1.5033329725265503,1.5225000381469727,1.1066670417785645,1.1775000095367432,1.1770928908302705,1.1162821225594441,1.3521161402851576
203,2002-12-09,1.1391669511795044,1.225000023841858,1.074167013168335,1.1033329963684082,1.1560186352697384,1.1142899492992848,1.3322134887718176
204,2002-12-16,1.1416670083999634,1.2291669845581055,1.0158330202102661,1.0683330297470093,1.1309656051203871,1.1072196539835502,1.3111030520498328
205,2002-12-23,1.0658329725265503,1.1033329963684082,0.9866669774055481,0.9958329796791077,1.0923562835657359,1.0900832425520974,1.2858814462601749
206,2002-12-30,1.0,1.0625,0.9325000047683716,1.025833010673523,1.0733496341679607,1.0801985914938552,1.2650775714132427
207,2003-01-06,1.050832986831665,1.1566669940948486,0.9866669774055481,1.0308330059051514,1.0612020260928723,1.07260388601867,1.2463380061725955
208,2003-01-13,1.0700000524520874,1.0791670083999634,0.8841670155525208,0.8958330154418945,1.0139537373354501,1.0454083674683967,1.2182976069141394
