Date,Open,High,Low,Close,EMA6,EMA12,EMA24,trades
1999-06-07 00:00:00,0.35742199420928955,0.3828130066394806,0.3554689884185791,0.3684900104999542,0.36689910137745735,0.37978556635571387,,8
1999-06-14 00:00:00,0.36914101243019104,0.375,0.34114599227905273,0.34114599227905273,0.3595410702064846,0.373841016497766,,8
Month,0.3515630066394806,0.48177099227905273,0.34212198853492737,0.4570310115814209,,,,8
1999-05-24 00:00:00,0.35677099227905273,0.37239599227905273,0.3476560115814209,0.3554689884185791,0.3705802374524104,0.3866339065777528,,9
1999-05-31 00:00:00,0.35416701436042786,0.35677099227905273,0.34375,0.3554689884185791,0.36626273772845863,0.3818393037840338,,9
1999-06-07 00:00:00,0.35742199420928955,0.3828130066394806,0.3554689884185791,0.3684900104999542,0.36689910137745735,0.37978556635571387,,9
1999-06-14 00:00:00,0.36914101243019104,0.375,0.34114599227905273,0.34114599227905273,0.3595410702064846,0.373841016497766,,9
1999-06-21 00:00:00,0.3515630066394806,0.36197900772094727,0.34212198853492737,0.35677099227905273,0.3587496193700755,0.3712148589256563,,9
Month,0.3684900104999542,0.48177099227905273,0.35416701436042786,0.40494799613952637,,,,9
1999-08-30 00:00:00,0.5507810115814209,0.5885419845581055,0.5169270038604736,0.5559899806976318,0.5080009349378355,0.46908851272338314,0.44443538443716324,10
1999-09-06 00:00:00,0.5651040077209473,0.5651040077209473,0.5338540077209473,0.5520830154418945,0.5205958150818524,0.4818568977570003,0.45304719491754175,10
1999-09-13 00:00:00,0.5546879768371582,0.5546879768371582,0.48958298563957214,0.5078129768371582,0.5169435755833683,0.4858501406924092,0.45742845747111105,10
1999-09-20 00:00:00,0.49869799613952637,0.5052080154418945,0.34895798563957214,0.37760400772094727,0.4771322704798195,0.46919688946603044,0.4510425014910979,10
1999-09-27 00:00:00,0.4023439884185791,0.46354201436042786,0.37760400772094727,0.3984380066394806,0.4546481950968655,0.4583109074927151,0.44683414190296855,10
Month,0.41145798563957214,0.5208330154418945,0.3971349895000458,0.4609380066394806,,,,10
1999-09-13 00:00:00,0.5546879768371582,0.5546879768371582,0.48958298563957214,0.5078129768371582,0.5169435755833683,0.4858501406924092,0.45742845747111105,11
1999-09-20 00:00:00,0.49869799613952637,0.5052080154418945,0.34895798563957214,0.37760400772094727,0.4771322704798195,0.46919688946603044,0.4510425014910979,11
1999-09-27 00:00:00,0.4023439884185791,0.46354201436042786,0.37760400772094727,0.3984380066394806,0.4546481950968655,0.4583109074927151,0.44683414190296855,11
1999-10-04 00:00:00,0.41145798563957214,0.5208330154418945,0.40104201436042786,0.48958298563957214,0.46462956382335313,0.4631219964383854,0.45025404940189684,11
1999-10-11 00:00:00,0.4934900104999542,0.49479201436042786,0.42447900772094727,0.4453130066394806,0.4591105474851038,0.46038215185393855,0.4498587659809035,11
Month,0.4466150104999542,0.6666669845581055,0.3971349895000458,0.6666669845581055,,,,11
1999-09-20 00:00:00,0.49869799613952637,0.5052080154418945,0.34895798563957214,0.37760400772094727,0.4771322704798195,0.46919688946603044,0.4510425014910979,12
1999-09-27 00:00:00,0.4023439884185791,0.46354201436042786,0.37760400772094727,0.3984380066394806,0.4546481950968655,0.4583109074927151,0.44683414190296855,12
1999-10-04 00:00:00,0.41145798563957214,0.5208330154418945,0.40104201436042786,0.48958298563957214,0.46462956382335313,0.4631219964383854,0.45025404940189684,12
1999-10-11 00:00:00,0.4934900104999542,0.49479201436042786,0.42447900772094727,0.4453130066394806,0.4591105474851038,0.46038215185393855,0.4498587659809035,12
1999-10-18 00:00:00,0.4466150104999542,0.4622400104999542,0.3971349895000458,0.4492189884185791,0.45628438775181107,0.45866474209465247,0.44980758377591756,12
Month,0.4466150104999542,0.9244790077209473,0.42447900772094727,0.8932290077209473,,,,12
2000-09-25 00:00:00,3.0338540077209473,3.5572919845581055,3.0104169845581055,3.4114580154418945,3.110558151592268,2.9656335988163813,2.6469753871088315,13
2000-10-02 00:00:00,3.4583330154418945,3.59375,2.8098959922790527,2.851562976837158,3.036559530233665,2.9480842723580394,2.6633423942870977,13
2000-10-09 00:00:00,2.7786459922790527,2.9583330154418945,2.4270830154418945,2.7135419845581055,2.944268802897791,2.912000843465742,2.667358361508778,13
2000-10-16 00:00:00,2.7135419845581055,2.96875,2.1901040077209473,2.9010419845581055,2.9319182833721666,2.9103148651722597,2.6860530513527245,13
2000-10-23 00:00:00,2.9244790077209473,2.9427080154418945,2.34375,2.5520830154418945,2.8233939211063745,2.8552022729060496,2.675335448479858,13
Month,2.5104169845581055,3.3333330154418945,2.1666669845581055,2.3958330154418945,,,,13
2000-10-09 00:00:00,2.7786459922790527,2.9583330154418945,2.4270830154418945,2.7135419845581055,2.944268802897791,2.912000843465742,2.667358361508778,14
2000-10-16 00:00:00,2.7135419845581055,2.96875,2.1901040077209473,2.9010419845581055,2.9319182833721666,2.9103148651722597,2.6860530513527245,14
2000-10-23 00:00:00,2.9244790077209473,2.9427080154418945,2.34375,2.5520830154418945,2.8233939211063745,2.8552022729060496,2.675335448479858,14
2000-10-30 00:00:00,2.5104169845581055,3.0208330154418945,2.3697919845581055,2.96875,2.864924229361696,2.8726711539974263,2.6988086126014696,14
2000-11-06 00:00:00,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676,14
Month,2.328125,2.9505209922790527,1.515625,2.0729169845581055,,,,14
2000-10-16 00:00:00,2.7135419845581055,2.96875,2.1901040077209473,2.9010419845581055,2.9319182833721666,2.9103148651722597,2.6860530513527245,15
2000-10-23 00:00:00,2.9244790077209473,2.9427080154418945,2.34375,2.5520830154418945,2.8233939211063745,2.8552022729060496,2.675335448479858,15
2000-10-30 00:00:00,2.5104169845581055,3.0208330154418945,2.3697919845581055,2.96875,2.864924229361696,2.8726711539974263,2.6988086126014696,15
2000-11-06 00:00:00,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676,15
2000-11-13 00:00:00,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622,15
Month,2.542968988418579,2.5833330154418945,1.515625,1.5598959922790527,,,,15
2000-10-23 00:00:00,2.9244790077209473,2.9427080154418945,2.34375,2.5520830154418945,2.8233939211063745,2.8552022729060496,2.675335448479858,16
2000-10-30 00:00:00,2.5104169845581055,3.0208330154418945,2.3697919845581055,2.96875,2.864924229361696,2.8726711539974263,2.6988086126014696,16
2000-11-06 00:00:00,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676,16
2000-11-13 00:00:00,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622,16
2000-11-20 00:00:00,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964,16
Month,2.5677080154418945,2.5833330154418945,1.1458330154418945,1.4609379768371582,,,,16
2000-10-30 00:00:00,2.5104169845581055,3.0208330154418945,2.3697919845581055,2.96875,2.864924229361696,2.8726711539974263,2.6988086126014696,17
2000-11-06 00:00:00,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676,17
2000-11-13 00:00:00,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622,17
2000-11-20 00:00:00,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964,17
2000-11-27 00:00:00,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095,17
Month,1.8658850193023682,2.1145830154418945,1.1458330154418945,1.3652340173721313,,,,17
2000-11-06 00:00:00,3.039062976837158,3.3333330154418945,2.3854169845581055,2.4505209922790527,2.7465233044809407,2.8077249752715225,2.678945602975676,18
2000-11-13 00:00:00,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622,18
2000-11-20 00:00:00,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964,18
2000-11-27 00:00:00,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095,18
2000-12-04 00:00:00,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456,18
Month,2.0052080154418945,2.1145830154418945,1.1458330154418945,1.5455729961395264,,,,18
2000-11-13 00:00:00,2.328125,2.9505209922790527,2.25,2.640625,2.716266646057815,2.7820172867682116,2.675879954737622,19
2000-11-20 00:00:00,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964,19
2000-11-27 00:00:00,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095,19
2000-12-04 00:00:00,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456,19
2000-12-11 00:00:00,2.0052080154418945,2.1145830154418945,1.5520830154418945,1.5598959922790527,2.0955440755430432,2.3634928838192186,2.469137799213624,19
Month,1.625,2.15625,1.1458330154418945,1.9583330154418945,,,,19
2000-11-20 00:00:00,2.542968988418579,2.5625,2.1666669845581055,2.3958330154418945,2.624714180167552,2.7226043219487783,2.653476199593964,20
2000-11-27 00:00:00,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095,20
2000-12-04 00:00:00,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456,20
2000-12-11 00:00:00,2.0052080154418945,2.1145830154418945,1.5520830154418945,1.5598959922790527,2.0955440755430432,2.3634928838192186,2.469137799213624,20
2000-12-18 00:00:00,1.625,1.78125,1.1458330154418945,1.4609379768371582,1.9142280473413618,2.2246382827450555,2.388481813423507,20
Month,1.4791669845581055,2.375,1.1770830154418945,2.1692709922790527,,,,20
2000-11-27 00:00:00,2.5677080154418945,2.5833330154418945,1.515625,1.8541669845581055,2.404557838564853,2.5889985777348286,2.589531462391095,21
2000-12-04 00:00:00,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456,21
2000-12-11 00:00:00,2.0052080154418945,2.1145830154418945,1.5520830154418945,1.5598959922790527,2.0955440755430432,2.3634928838192186,2.469137799213624,21
2000-12-18 00:00:00,1.625,1.78125,1.1458330154418945,1.4609379768371582,1.9142280473413618,2.2246382827450555,2.388481813423507,21
2000-12-25 00:00:00,1.4791669845581055,1.5520830154418945,1.3072919845581055,1.3652340173721313,1.757372610207296,2.092422241918452,2.306621989739397,21
Month,1.375,2.375,1.1770830154418945,2.117187976837158,,,,21
2000-12-04 00:00:00,1.8658850193023682,2.0885419845581055,1.546875,2.0729169845581055,2.3098033088486396,2.5096014095537944,2.548202304164456,22
2000-12-11 00:00:00,2.0052080154418945,2.1145830154418945,1.5520830154418945,1.5598959922790527,2.0955440755430432,2.3634928838192186,2.469137799213624,22
2000-12-18 00:00:00,1.625,1.78125,1.1458330154418945,1.4609379768371582,1.9142280473413618,2.2246382827450555,2.388481813423507,22
2000-12-25 00:00:00,1.4791669845581055,1.5520830154418945,1.3072919845581055,1.3652340173721313,1.757372610207296,2.092422241918452,2.306621989739397,22
2001-01-01 00:00:00,1.375,1.859375,1.1770830154418945,1.5455729961395264,1.6968584347593618,2.0082915887216943,2.245738070251407,22
Month,1.5026040077209473,2.375,1.5026040077209473,1.953125,,,,22
2001-01-08 00:00:00,1.5026040077209473,2.15625,1.5026040077209473,1.9583330154418945,1.771565457811514,2.000605654370956,2.222745665866646,23
2001-01-15 00:00:00,1.96875,2.375,1.7734379768371582,2.1692709922790527,1.885195610516525,2.0265541678952785,2.2184676919796384,23
2001-01-22 00:00:00,2.1041669845581055,2.3333330154418945,1.9231770038604736,2.117187976837158,1.9514791437509917,2.040497830809414,2.21036531476824,23
2001-01-29 00:00:00,2.0520830154418945,2.2604169845581055,1.9375,1.953125,1.9519493883935655,2.027055856838735,2.1897860895867804,23
2001-02-05 00:00:00,1.9505209922790527,2.0,1.765625,1.8463540077209473,1.9217792796299602,1.9992555723590753,2.1623115230375136,23
Month,1.8255209922790527,2.5416669845581055,1.6666669845581055,2.085937976837158,,,,23
2001-01-29 00:00:00,2.0520830154418945,2.2604169845581055,1.9375,1.953125,1.9519493883935655,2.027055856838735,2.1897860895867804,24
2001-02-05 00:00:00,1.9505209922790527,2.0,1.765625,1.8463540077209473,1.9217792796299602,1.9992555723590753,2.1623115230375136,24
2001-02-12 00:00:00,1.8255209922790527,2.5416669845581055,1.7083330154418945,2.4791669845581055,2.0810329096094304,2.0730880973127723,2.187659959959161,24
2001-02-19 00:00:00,2.4166669845581055,2.5,2.125,2.2643229961395264,2.1334015057608866,2.1025088509784267,2.19379300285359,24
2001-02-26 00:00:00,2.1979169845581055,2.2604169845581055,1.6666669845581055,1.815755009651184,2.0426453640152573,2.05839287538962,2.1635499633973976,24
Month,1.7447919845581055,2.9869790077209473,1.734375,2.705077886581421,,,,24
2001-06-25 00:00:00,3.8466670513153076,3.924999952316284,3.685832977294922,3.8645830154418945,3.8037456969817587,3.5692902564005937,3.1875376545197933,25
2001-07-02 00:00:00,3.711667060852051,3.7791669368743896,3.295833110809326,3.362499952316284,3.6776754842201944,3.5374763634645463,3.2015346383435124,25
2001-07-09 00:00:00,3.3187499046325684,3.46875,3.1716670989990234,3.373332977294922,3.590720482241545,3.5122235348230655,3.2152785054596253,25
2001-07-16 00:00:00,3.3354170322418213,3.375,3.0208330154418945,3.1204171180725098,3.4563480924789634,3.4519456245537494,3.2076895944686563,25
2001-07-23 00:00:00,3.125,3.411250114440918,2.802500009536743,3.375,3.4331057803421166,3.440107836160865,3.221074426911164,25
Month,3.379167079925537,3.7799999713897705,3.1791670322418213,3.553333044052124,,,,25
2001-08-06 00:00:00,3.6070830821990967,3.7799999713897705,3.420833110809326,3.5266671180725098,3.5006153762233576,3.4785240570815272,3.275833450235461,26
2001-08-13 00:00:00,3.587083101272583,3.737499952316284,3.4608330726623535,3.490417003631592,3.497701555482853,3.4803537411661525,3.2930001345071513,26
2001-08-20 00:00:00,3.4683330059051514,3.6245830059051514,3.34375,3.553333044052124,3.513596266502645,3.491581326225533,3.3138267672707493,26
2001-08-27 00:00:00,3.473750114440918,3.7479169368743896,3.3645830154418945,3.529582977294922,3.518163898157581,3.497427734082362,3.331087264072683,26
2001-09-03 00:00:00,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987,26
Month,3.2233328819274902,3.2729170322418213,1.8883329629898071,2.7416670322418213,,,,26
2001-08-13 00:00:00,3.587083101272583,3.737499952316284,3.4608330726623535,3.490417003631592,3.497701555482853,3.4803537411661525,3.2930001345071513,27
2001-08-20 00:00:00,3.4683330059051514,3.6245830059051514,3.34375,3.553333044052124,3.513596266502645,3.491581326225533,3.3138267672707493,27
2001-08-27 00:00:00,3.473750114440918,3.7479169368743896,3.3645830154418945,3.529582977294922,3.518163898157581,3.497427734082362,3.331087264072683,27
2001-09-03 00:00:00,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987,27
2001-09-10 00:00:00,3.2233328819274902,3.2729170322418213,3.091249942779541,3.1566669940948486,3.360321749314719,3.4129019197027826,3.3112269311790388,27
Month,2.9600000381469727,3.375,1.8883329629898071,3.3691670894622803,,,,27
2001-08-20 00:00:00,3.4683330059051514,3.6245830059051514,3.34375,3.553333044052124,3.513596266502645,3.491581326225533,3.3138267672707493,28
2001-08-27 00:00:00,3.473750114440918,3.7479169368743896,3.3645830154418945,3.529582977294922,3.518163898157581,3.497427734082362,3.331087264072683,28
2001-09-03 00:00:00,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987,28
2001-09-10 00:00:00,3.2233328819274902,3.2729170322418213,3.091249942779541,3.1566669940948486,3.360321749314719,3.4129019197027826,3.3112269311790388,28
2001-09-17 00:00:00,2.9600000381469727,3.0325000286102295,2.1675000190734863,2.247499942779541,3.0423726617332396,3.233609307868438,3.226128772107079,28
Month,2.425832986831665,3.7750000953674316,1.8883329629898071,3.696666955947876,,,,28
2001-08-27 00:00:00,3.473750114440918,3.7479169368743896,3.3645830154418945,3.529582977294922,3.518163898157581,3.497427734082362,3.331087264072683,29
2001-09-03 00:00:00,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987,29
2001-09-10 00:00:00,3.2233328819274902,3.2729170322418213,3.091249942779541,3.1566669940948486,3.360321749314719,3.4129019197027826,3.3112269311790388,29
2001-09-17 00:00:00,2.9600000381469727,3.0325000286102295,2.1675000190734863,2.247499942779541,3.0423726617332396,3.233609307868438,3.226128772107079,29
2001-09-24 00:00:00,2.425832986831665,2.615833044052124,2.125833034515381,2.2891669273376465,2.8271710233344987,3.08831048009447,3.151171824525524,29
Month,2.2874999046325684,4.203332901000977,1.8883329629898071,3.81583309173584,,,,29
2001-09-03 00:00:00,3.5199999809265137,3.5199999809265137,3.1479170322418213,3.250833034515381,3.441783651402667,3.459490087995134,3.3246669257080987,30
2001-09-10 00:00:00,3.2233328819274902,3.2729170322418213,3.091249942779541,3.1566669940948486,3.360321749314719,3.4129019197027826,3.3112269311790388,30
2001-09-17 00:00:00,2.9600000381469727,3.0325000286102295,2.1675000190734863,2.247499942779541,3.0423726617332396,3.233609307868438,3.226128772107079,30
2001-09-24 00:00:00,2.425832986831665,2.615833044052124,2.125833034515381,2.2891669273376465,2.8271710233344987,3.08831048009447,3.151171824525524,30
2001-10-01 00:00:00,2.2874999046325684,2.816667079925537,1.8883329629898071,2.7416670322418213,2.8027413115937336,3.03498071888637,3.1184114411428276,30
Month,2.6333329677581787,4.203332901000977,2.6016669273376465,3.930833101272583,,,,30
2002-01-21 00:00:00,5.366666793823242,5.591667175292969,5.123332977294922,5.4558329582214355,5.344917441978297,5.019598077894699,4.4878673240481035,31
2002-01-28 00:00:00,5.5625,5.695833206176758,5.287499904632568,5.344167232513428,5.3447030964169056,5.069531793989888,4.556371316725329,31
2002-02-04 00:00:00,5.332499980926514,5.462500095367432,4.619166851043701,4.809999942779541,5.19193076680623,5.029603816880604,4.576661606809666,31
2002-02-11 00:00:00,4.802499771118164,5.3383331298828125,4.7291669845581055,4.779167175292969,5.073998312088156,4.991075102790198,4.59286205228833,31
2002-02-18 00:00:00,4.574999809265137,4.745832920074463,4.1041669845581055,4.159999847412109,4.812855893609285,4.863217371193569,4.558233075898233,31
Month,4.179166793823242,5.040832996368408,3.8383328914642334,4.047500133514404,,,,31
2002-01-28 00:00:00,5.5625,5.695833206176758,5.287499904632568,5.344167232513428,5.3447030964169056,5.069531793989888,4.556371316725329,32
2002-02-04 00:00:00,5.332499980926514,5.462500095367432,4.619166851043701,4.809999942779541,5.19193076680623,5.029603816880604,4.576661606809666,32
2002-02-11 00:00:00,4.802499771118164,5.3383331298828125,4.7291669845581055,4.779167175292969,5.073998312088156,4.991075102790198,4.59286205228833,32
2002-02-18 00:00:00,4.574999809265137,4.745832920074463,4.1041669845581055,4.159999847412109,4.812855893609285,4.863217371193569,4.558233075898233,32
2002-02-25 00:00:00,4.179166793823242,4.707499980926514,4.178332805633545,4.6616668701171875,4.7696590297544,4.832209601797203,4.566507779435749,32
Month,4.675833225250244,5.040832996368408,3.4891669750213623,3.696666955947876,,,,32
2002-02-11 00:00:00,4.802499771118164,5.3383331298828125,4.7291669845581055,4.779167175292969,5.073998312088156,4.991075102790198,4.59286205228833,33
2002-02-18 00:00:00,4.574999809265137,4.745832920074463,4.1041669845581055,4.159999847412109,4.812855893609285,4.863217371193569,4.558233075898233,33
2002-02-25 00:00:00,4.179166793823242,4.707499980926514,4.178332805633545,4.6616668701171875,4.7696590297544,4.832209601797203,4.566507779435749,33
2002-03-04 00:00:00,4.675833225250244,5.040832996368408,4.585000038146973,4.857500076293945,4.794756471622842,4.836100444027471,4.589787163184405,33
2002-03-11 00:00:00,4.804166793823242,4.857500076293945,4.168333053588867,4.397500038146973,4.681254633486879,4.7686234585073946,4.574404193181411,33
Month,4.477499961853027,4.574166774749756,2.9608330726623535,3.0566670894622803,,,,33
2002-02-18 00:00:00,4.574999809265137,4.745832920074463,4.1041669845581055,4.159999847412109,4.812855893609285,4.863217371193569,4.558233075898233,34
2002-02-25 00:00:00,4.179166793823242,4.707499980926514,4.178332805633545,4.6616668701171875,4.7696590297544,4.832209601797203,4.566507779435749,34
2002-03-04 00:00:00,4.675833225250244,5.040832996368408,4.585000038146973,4.857500076293945,4.794756471622842,4.836100444027471,4.589787163184405,34
2002-03-11 00:00:00,4.804166793823242,4.857500076293945,4.168333053588867,4.397500038146973,4.681254633486879,4.7686234585073946,4.574404193181411,34
2002-03-18 00:00:00,4.477499961853027,4.574166774749756,3.8383328914642334,4.047500133514404,4.500181919209029,4.657681408508473,4.53225186840805,34
Month,4.0283331871032715,4.033332824707031,2.9608330726623535,3.076667070388794,,,,34
2002-02-25 00:00:00,4.179166793823242,4.707499980926514,4.178332805633545,4.6616668701171875,4.7696590297544,4.832209601797203,4.566507779435749,35
2002-03-04 00:00:00,4.675833225250244,5.040832996368408,4.585000038146973,4.857500076293945,4.794756471622842,4.836100444027471,4.589787163184405,35
2002-03-11 00:00:00,4.804166793823242,4.857500076293945,4.168333053588867,4.397500038146973,4.681254633486879,4.7686234585073946,4.574404193181411,35
2002-03-18 00:00:00,4.477499961853027,4.574166774749756,3.8383328914642334,4.047500133514404,4.500181919209029,4.657681408508473,4.53225186840805,35
2002-03-25 00:00:00,4.0283331871032715,4.033332824707031,3.4891669750213623,3.696666955947876,4.270606215420129,4.509833031191458,4.465405075411236,35
Month,3.4916670322418213,3.7241671085357666,2.5308330059051514,2.5308330059051514,,,,35
